어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가,year,month
(활)전복,완도,29/30미,kg,45.6,1.0,"16,000","16,000","16,000",2022,12
(활)전복,완도,중,kg,45.1,1.0,"42,000","42,000","42,000",2022,12
(활)전복,완도,50/60미,kg,34.3,1.0,"4,000","4,000","4,000",2022,12
(활)전복,완도,12미,kg,136.7,1.0,"30,000","29,000","29,400",2022,12
(활)전복,완도,25/26미,kg,11.1,1.0,"22,000","22,000","22,000",2022,12
(활)전복,완도,35/40미,kg,805.7,1.0,"15,000","8,000","11,900",2022,12
(활)전복,완도,8/9미,kg,"3,268.3",1.0,"47,000","15,000","32,000",2022,12
(활)전복,완도,9미,kg,"1,322.5",1.0,"42,000","28,500","32,000",2022,12
(활)전복,완도,8미,kg,632.1,1.0,"57,000","31,000","35,600",2022,12
(활)전복,완도,35미,kg,779.5,1.0,"14,500","10,000","12,500",2022,12
(활)전복,완도,11/12미,kg,"2,467.3",1.0,"33,000","15,000","29,800",2022,12
(활)전복,완도,45미,kg,66.2,1.0,"11,500","6,000","10,600",2022,12
(활)전복,완도,24/25미,kg,643.9,1.0,"25,000","22,000","24,100",2022,12
(활)전복,완도,소소,kg,22.4,1.0,"3,000","3,000","3,000",2022,12
(활)전복,완도,17미,kg,735.2,1.0,"21,000","20,000","20,100",2022,12
(활)전복,완도,10미,kg,824.7,1.0,"33,000","28,500","30,200",2022,12
(활)전복,완도,3/4미,kg,3,1.0,"126,000","126,000","126,000",2022,12
(활)전복,완도,7미,kg,237.9,1.0,"68,000","38,000","43,900",2022,12
(활)전복,완도,18미,kg,164.3,1.0,"27,500","24,000","25,700",2022,12
(활)전복,완도,13미,kg,754.1,1.0,"30,000","25,000","27,500",2022,12
(활)전복,완도,7/8미,kg,"1,989.8",1.0,"63,000","20,000","35,200",2022,12
(활)전복,완도,50미,kg,"1,797.7",1.0,"11,000","6,000","9,400",2022,12
(활)전복,완도,21/22미,kg,24.8,1.0,"23,000","22,000","22,500",2022,12
(활)전복,추자도,6미,kg,4.2,1.0,"85,000","85,000","85,000",2022,12
(활)전복,완도,19/20미,kg,266.8,1.0,"28,500","15,000","24,900",2022,12
(활)전복,완도,40/50미,kg,10.9,1.0,"3,500","3,500","3,500",2022,12
(활)전복,추자도,9미,kg,2.8,1.0,"38,000","38,000","38,000",2022,12
(활)전복,완도,22미,kg,771.1,1.0,"25,500","16,000","23,300",2022,12
(활)전복,완도,20미,kg,"1,979.3",1.0,"27,000","18,000","23,700",2022,12
(활)전복,완도,6미,kg,14,1.0,"85,000","75,000","78,800",2022,12
(활)전복,완도,15/16미,kg,"1,312.6",1.0,"29,000","15,000","26,900",2022,12
(활)전복,완도,45/50미,kg,10.7,1.0,"10,500","10,500","10,500",2022,12
(활)전복,완도,3미,kg,3.3,1.0,"122,000","122,000","122,000",2022,12
(활)전복,완도,12/13미,kg,"2,152.4",1.0,"32,000","15,000","28,000",2022,12
(활)전복,완도,5/6미,kg,632.6,1.0,"90,000","30,000","49,300",2022,12
(활)전복,완도,23/24미,kg,22.7,1.0,"10,500","10,500","10,500",2022,12
(활)전복,완도,10/11미,kg,"2,896",1.0,"47,000","15,000","30,000",2022,12
(활)전복,완도,4미,kg,9,1.0,"92,000","52,000","63,100",2023,1
(활)전복,완도,9/10미,kg,"3,207",1.0,"34,000","15,000","29,400",2023,1
(활)전복,완도,14/15미,kg,"1,693.3",1.0,"32,000","10,000","26,900",2023,1
(활)전복,완도,11미,kg,"3,046.1",1.0,"60,000","19,500","25,000",2023,1
(활)전복,완도,17/18미,kg,"2,447.9",1.0,"28,000","10,000","23,800",2023,1
(활)전복,여수,5미,kg,8.4,1.0,"85,000","75,000","78,500",2023,1
(활)전복,완도,6/7미,kg,"2,581.4",1.0,"49,000","20,000","36,400",2023,1
(활)전복,완도,14미,kg,616.4,1.0,"29,500","23,500","26,200",2023,1
(활)전복,완도,25/30미,kg,436.9,1.0,"24,000","13,000","18,000",2023,1
(활)전복,완도,19미,kg,109,1.0,"18,000","18,000","18,000",2023,1
(활)전복,여수,7미,kg,3.1,1.0,"37,000","37,000","37,000",2023,1
(활)전복,여수,4/5미,kg,2.8,1.0,"92,000","92,000","92,000",2023,1
(활)전복,완도,15미,kg,"1,675.8",1.0,"27,000","16,500","19,200",2023,1
(활)전복,완도,30/40미,kg,212,1.0,"16,000","10,000","12,000",2023,1
(활)전복,완도,25미,kg,"2,165.9",1.0,"26,000","10,000","16,700",2023,1
(활)전복,완도,20/21미,kg,261.6,1.0,"26,000","10,000","18,300",2023,1
(활)전복,완도,23미,kg,109,1.0,"15,000","15,000","15,000",2023,1
(활)전복,여수,6미,kg,2.2,1.0,"60,000","60,000","60,000",2023,1
(활)전복,완도,30/35미,kg,23.2,1.0,"13,000","13,000","13,000",2023,1
(활)전복,완도,5미,kg,26.8,1.0,"65,000","48,000","51,000",2023,1
(활)전복,완도,18/19미,kg,328.6,1.0,"25,500","22,000","24,500",2023,1
(활)전복,여수,3미,kg,2.3,1.0,"138,000","138,000","138,000",2023,1
(활)전복,완도,16미,kg,66,1.0,"24,000","22,000","23,700",2023,1
(활)전복,완도,29/30미,kg,58,1.0,"14,500","14,500","14,500",2023,1
(활)전복,완도,중,kg,26.5,1.0,"35,000","8,000","23,200",2023,1
(활)전복,완도,50/60미,kg,422.1,1.0,"6,000","2,500","4,400",2023,1
(활)전복,여수,3/4미,kg,4.3,1.0,"92,000","92,000","92,000",2023,1
(활)전복,완도,12미,kg,"1,121.1",1.0,"30,500","22,000","26,000",2023,1
(활)전복,완도,35/40미,kg,641.9,1.0,"16,000","8,500","10,800",2023,1
(활)전복,완도,4/5미,kg,86.4,1.0,"85,000","30,000","43,700",2023,1
(활)전복,완도,8/9미,kg,"1,924.9",1.0,"37,000","15,000","31,800",2023,1
(활)전복,완도,9미,kg,643.1,1.0,"35,000","27,000","31,000",2023,1
(활)전복,완도,40미,kg,"2,463.8",1.0,"15,000","8,000","11,800",2023,1
(활)전복,완도,22/23미,kg,80,1.0,"22,000","13,000","18,500",2023,1
(활)전복,완도,13/14미,kg,"1,573.3",1.0,"31,000","10,000","25,100",2023,1
(활)전복,완도,11/12미,kg,"2,397",1.0,"32,000","13,000","27,400",2023,1
(활)전복,완도,40/45미,kg,131.2,1.0,"11,000","7,000","10,300",2023,1
(활)전복,완도,24/25미,kg,"1,113.7",1.0,"26,000","12,000","22,700",2023,1
(활)전복,여수,8미,kg,3.3,1.0,"50,000","50,000","50,000",2023,1
(활)전복,완도,소소,kg,12.7,1.0,"6,000","6,000","6,000",2023,1
(활)전복,여수,중,kg,1.7,1.0,"60,000","60,000","60,000",2023,1
(활)전복,완도,17미,kg,"1,033",1.0,"24,500","20,000","20,500",2023,1
(활)전복,완도,10미,kg,"1,812.5",1.0,"34,000","15,000","23,600",2023,1
(활)전복,여수,5/6미,kg,6.1,1.0,"78,000","70,000","74,100",2023,1
(활)전복,완도,7미,kg,345.7,1.0,"40,000","35,500","37,000",2023,1
(활)전복,완도,18미,kg,116.9,1.0,"25,000","24,000","24,400",2023,1
(활)전복,완도,13미,kg,"1,627.1",1.0,"30,000","18,000","23,500",2023,1
(활)전복,완도,7/8미,kg,"2,590.6",1.0,"55,000","20,000","32,500",2023,1
(활)전복,완도,50미,kg,"2,244.3",1.0,"11,000","3,000","10,500",2023,1
(활)전복,완도,21/22미,kg,474.3,1.0,"27,500","18,000","24,700",2023,1
(활)전복,완도,19/20미,kg,"1,501.5",1.0,"28,000","19,000","25,100",2023,1
(활)전복,완도,40/50미,kg,23.5,1.0,"10,000","10,000","10,000",2023,1
(활)전복,완도,22미,kg,901.4,1.0,"22,000","10,000","18,100",2023,1
(활)전복,여수,4미,kg,5.7,1.0,"88,000","73,000","81,200",2023,1
(활)전복,완도,20미,kg,"2,988.4",1.0,"28,000","16,000","18,500",2023,1
(활)전복,완도,6미,kg,89.8,1.0,"60,000","32,000","41,500",2023,1
(활)전복,완도,15/16미,kg,"1,230",1.0,"29,000","10,000","24,200",2023,1
(활)전복,완도,소,kg,34.9,1.0,"6,000","6,000","6,000",2023,1
(활)전복,완도,3미,kg,2.6,1.0,"110,000","110,000","110,000",2023,1
(활)전복,완도,12/13미,kg,"1,994.5",1.0,"32,000","10,000","25,900",2023,1
(활)전복,완도,5/6미,kg,"1,883.9",1.0,"88,000","20,000","42,200",2023,1
(활)전복,완도,33미,kg,45.7,1.0,"12,000","12,000","12,000",2023,1
(활)전복,완도,35미,kg,281.2,1.0,"23,000","4,500","11,300",2023,1
(활)전복,완도,8미,kg,831.6,1.0,"60,000","29,000","34,300",2023,1
(활)전복,완도,16/17미,kg,"1,216.5",1.0,"29,000","14,000","24,200",2023,1
(활)전복,완도,30미,kg,"3,027",1.0,"24,000","7,000","14,100",2023,1
(활)전복,완도,10/11미,kg,"2,196.5",1.0,"32,000","13,000","26,600",2023,1
(활)전복,완도,11/12미,kg,"1,316",1.0,"30,000","24,000","26,900",2023,2
(활)전복,완도,40미,kg,"1,291.9",1.0,"13,000","6,000","11,200",2023,2
(활)전복,완도,9/10미,kg,"1,486.7",1.0,"33,500","15,000","28,300",2023,2
(활)전복,완도,14/15미,kg,"1,822.3",1.0,"27,000","15,000","23,100",2023,2
(활)전복,완도,11미,kg,517.7,1.0,"30,000","25,500","27,300",2023,2
(활)전복,완도,17/18미,kg,"3,280.3",1.0,"26,000","12,500","20,600",2023,2
(활)전복,여수,5미,kg,1.7,1.0,"58,000","58,000","58,000",2023,2
(활)전복,완도,6/7미,kg,946.8,1.0,"62,000","20,000","32,400",2023,2
(활)전복,완도,14미,kg,505.5,1.0,"27,500","23,500","25,400",2023,2
(활)전복,완도,25/30미,kg,"1,125.9",1.0,"18,000","7,000","13,900",2023,2
(활)전복,완도,15미,kg,"1,265.1",1.0,"27,000","19,000","21,200",2023,2
(활)전복,완도,30/40미,kg,89.8,1.0,"9,000","8,000","8,500",2023,2
(활)전복,완도,2미,kg,1,1.0,"70,000","70,000","70,000",2023,2
(활)전복,완도,25미,kg,"1,649.4",1.0,"23,000","12,000","15,600",2023,2
(활)전복,완도,20/21미,kg,"1,126.2",1.0,"23,500","12,000","18,900",2023,2
(활)전복,완도,28/29미,kg,22.5,1.0,"12,500","12,500","12,500",2023,2
(활)전복,완도,30/35미,kg,478.2,1.0,"15,000","8,500","11,100",2023,2
(활)전복,완도,5미,kg,5.1,1.0,"95,000","95,000","95,000",2023,2
(활)전복,완도,18/19미,kg,191.8,1.0,"24,000","12,500","20,700",2023,2
(활)전복,완도,29/30미,kg,100.9,1.0,"13,000","12,500","12,700",2023,2
(활)전복,완도,50/60미,kg,121.6,1.0,"7,500","4,000","5,100",2023,2
(활)전복,여수,3/4미,kg,10,1.0,"115,000","30,000","102,600",2023,2
(활)전복,완도,12미,kg,950.1,1.0,"28,500","24,000","26,400",2023,2
(활)전복,완도,35/40미,kg,472,1.0,"14,000","5,000","9,300",2023,2
(활)전복,완도,32/33미,kg,11.8,1.0,"12,500","12,500","12,500",2023,2
(활)전복,완도,4/5미,kg,34.7,1.0,"41,000","25,000","30,300",2023,2
(활)전복,완도,8/9미,kg,"1,731",1.0,"49,000","18,000","29,400",2023,2
(활)전복,완도,9미,kg,365.5,1.0,"33,000","27,500","29,600",2023,2
(활)전복,완도,26/27미,kg,22.5,1.0,"17,000","13,500","15,300",2023,2
(활)전복,완도,10/11미,kg,"1,611.2",1.0,"32,500","15,000","26,700",2023,2
(활)전복,완도,22/23미,kg,435.8,1.0,"20,000","14,000","17,600",2023,2
(활)전복,완도,13/14미,kg,"1,456.6",1.0,"27,000","15,000","22,900",2023,2
(활)전복,완도,60미,kg,103.3,1.0,"5,000","4,000","4,400",2023,2
(활)전복,완도,40/45미,kg,61.4,1.0,"12,000","8,000","10,500",2023,2
(활)전복,완도,24/25미,kg,"1,181.1",1.0,"20,000","14,500","17,200",2023,2
(활)전복,완도,소소,kg,11.3,1.0,"5,000","5,000","5,000",2023,2
(활)전복,완도,17미,kg,569.1,1.0,"27,000","20,000","20,700",2023,2
(활)전복,완도,10미,kg,698.7,1.0,"31,000","15,000","28,000",2023,2
(활)전복,완도,3/4미,kg,1.6,1.0,"115,000","115,000","115,000",2023,2
(활)전복,완도,7미,kg,226.9,1.0,"50,000","30,000","34,200",2023,2
(활)전복,완도,18미,kg,183.1,1.0,"22,000","20,000","21,000",2023,2
(활)전복,완도,50/51미,kg,12.1,1.0,"5,000","5,000","5,000",2023,2
(활)전복,완도,13미,kg,449.8,1.0,"29,000","23,500","25,800",2023,2
(활)전복,완도,7/8미,kg,"2,212.4",1.0,"45,000","18,000","30,900",2023,2
(활)전복,완도,50미,kg,856.2,1.0,"10,000","7,000","9,400",2023,2
(활)전복,완도,21/22미,kg,"1,065.4",1.0,"23,000","10,000","19,200",2023,2
(활)전복,완도,19/20미,kg,"1,933",1.0,"25,000","18,000","21,000",2023,2
(활)전복,완도,30/31미,kg,61.5,1.0,"15,000","14,000","14,800",2023,2
(활)전복,완도,40/50미,kg,37,1.0,"10,000","10,000","10,000",2023,2
(활)전복,완도,22미,kg,754.9,1.0,"20,000","13,000","16,900",2023,2
(활)전복,완도,20미,kg,"1,617.8",1.0,"26,500","13,000","18,800",2023,2
(활)전복,완도,6미,kg,139.7,1.0,"64,000","30,000","37,000",2023,2
(활)전복,완도,15/16미,kg,"2,454.4",1.0,"26,000","15,000","22,100",2023,2
(활)전복,완도,소,kg,141.2,1.0,"5,000","4,000","4,600",2023,2
(활)전복,완도,12/13미,kg,"1,786.3",1.0,"30,000","15,000","24,700",2023,2
(활)전복,완도,5/6미,kg,856.9,1.0,"73,000","22,000","34,500",2023,2
(활)전복,완도,27/28미,kg,22.5,1.0,"13,000","13,000","13,000",2023,2
(활)전복,완도,23/24미,kg,69.2,1.0,"13,500","13,500","13,500",2023,2
(활)전복,완도,35미,kg,77,1.0,"13,000","13,000","13,000",2023,2
(활)전복,완도,8미,kg,917,1.0,"52,000","27,000","31,000",2023,2
(활)전복,완도,16/17미,kg,"2,074.7",1.0,"25,500","13,000","21,000",2023,2
(활)전복,완도,30미,kg,"1,329.8",1.0,"17,000","10,000","14,500",2023,2
(선)전복,완도,소소,S/P,32.3,1.0,"7,000","4,000","5,300",2023,2
(활)전복,완도,4미,kg,39.6,1.0,"125,000","71,000","103,600",2023,3
(활)전복,태안,5/6미,kg,4.7,1.0,"43,000","43,000","43,000",2023,3
(활)전복,완도,25/30미,kg,"1,811.2",1.0,"15,000","2,000","12,700",2023,3
(활)전복,완도,14미,kg,"1,169",1.0,"26,000","17,000","21,200",2023,3
(활)전복,태안,10미,kg,8,1.0,"32,000","32,000","32,000",2023,3
(활)전복,완도,6/7미,kg,"1,846.7",1.0,"65,000","27,000","31,100",2023,3
(활)전복,완도,17/18미,kg,"6,198.5",1.0,"23,000","13,000","18,100",2023,3
(활)전복,완도,11미,kg,548.6,1.0,"27,500","20,500","23,400",2023,3
(활)전복,완도,14/15미,kg,"2,385",1.0,"26,000","15,000","20,700",2023,3
(활)전복,완도,9/10미,kg,"2,550.6",1.0,"31,000","20,000","26,100",2023,3
(활)전복,완도,7/8미,kg,34.6,3.0,"28,000","28,000","28,000",2023,3
(활)전복,태안,7미,kg,5.4,1.0,"38,000","38,000","38,000",2023,3
(활)전복,완도,40미,kg,"1,915.7",1.0,"16,000","7,000","11,400",2023,3
(활)전복,완도,22/23미,kg,58.6,1.0,"16,000","13,000","14,300",2023,3
(활)전복,완도,13/14미,kg,"2,212.5",1.0,"26,000","13,000","19,900",2023,3
(활)전복,완도,30미,kg,"1,828",1.0,"16,000","6,000","13,200",2023,3
(활)전복,완도,35/36미,kg,11.5,1.0,"8,000","8,000","8,000",2023,3
(활)전복,완도,16/17미,kg,"2,008.1",1.0,"22,500","14,000","18,500",2023,3
(활)전복,완도,15미,kg,425.2,1.0,"23,000","17,000","19,300",2023,3
(활)전복,완도,30/40미,kg,65.4,1.0,"9,000","7,500","7,700",2023,3
(활)전복,완도,25미,kg,"3,461.3",1.0,"18,000","10,000","14,400",2023,3
(활)전복,완도,9미,kg,272.2,1.0,"28,500","24,500","25,300",2023,3
(활)전복,완도,8/9미,kg,"2,517.8",1.0,"32,000","20,000","26,800",2023,3
(활)전복,완도,60/80,kg,71.3,1.0,"4,500","4,500","4,500",2023,3
(활)전복,완도,4/5미,kg,309.2,1.0,"95,000","40,000","46,000",2023,3
(활)전복,완도,32/33미,kg,59,1.0,"12,000","12,000","12,000",2023,3
(활)전복,완도,35/40미,kg,922.1,1.0,"13,000","5,000","8,800",2023,3
(활)전복,완도,25/26미,kg,24,1.0,"13,000","13,000","13,000",2023,3
(활)전복,완도,12미,kg,647.5,1.0,"26,000","16,000","22,900",2023,3
(활)전복,완도,50/60미,kg,511.3,1.0,"7,500","3,000","5,000",2023,3
(활)전복,완도,중,kg,14.4,1.0,"23,000","19,000","19,600",2023,3
(활)전복,완도,18/19미,kg,"1,309.5",1.0,"20,500","15,500","17,800",2023,3
(활)전복,완도,18/19미,kg,23.7,3.0,"19,000","19,000","19,000",2023,3
(활)전복,완도,5미,kg,58.7,1.0,"95,000","35,000","63,900",2023,3
(활)전복,완도,34/35미,kg,46.8,1.0,"8,500","8,000","8,100",2023,3
(활)전복,완도,28/29미,kg,84.6,1.0,"11,000","11,000","11,000",2023,3
(활)전복,여수,6미,kg,1.3,1.0,"51,000","51,000","51,000",2023,3
(활)전복,완도,20/21미,kg,47.3,1.0,"17,000","15,500","16,600",2023,3
(활)전복,완도,8미,kg,"1,447",1.0,"48,000","24,500","26,700",2023,3
(활)전복,완도,35미,kg,"1,078.9",1.0,"15,000","7,000","12,300",2023,3
(활)전복,완도,19/20미,kg,"1,927.8",1.0,"21,000","15,000","18,100",2023,3
(활)전복,완도,21/22미,kg,"1,989.6",1.0,"20,000","13,000","16,900",2023,3
(활)전복,완도,50미,kg,"1,943.5",1.0,"12,000","4,500","10,300",2023,3
(활)전복,완도,7/8미,kg,"3,406.3",1.0,"33,000","24,500","27,900",2023,3
(활)전복,완도,13미,kg,749.5,1.0,"25,000","17,500","21,800",2023,3
(활)전복,완도,18미,kg,956.3,1.0,"20,000","16,000","19,300",2023,3
(활)전복,완도,7미,kg,849.8,1.0,"57,000","27,000","30,500",2023,3
(활)전복,완도,3/4미,kg,9.3,1.0,"120,000","85,000","106,900",2023,3
(활)전복,완도,10미,kg,370.9,1.0,"28,000","15,000","24,000",2023,3
(활)전복,완도,17미,kg,"1,245.6",1.0,"20,000","17,000","19,800",2023,3
(활)전복,완도,소소,kg,574.4,1.0,"4,000","2,000","2,700",2023,3
(활)전복,여수,8미,kg,1.3,1.0,"35,000","35,000","35,000",2023,3
(활)전복,완도,24/25미,kg,"1,799.6",1.0,"18,000","11,000","15,000",2023,3
(활)전복,완도,45미,kg,454.3,1.0,"12,000","3,500","10,500",2023,3
(활)전복,완도,40/45미,kg,488.3,1.0,"10,000","6,000","7,300",2023,3
(활)전복,태안,8/9미,kg,4.4,1.0,"32,000","32,000","32,000",2023,3
(활)전복,완도,11/12미,kg,"2,361",1.0,"31,000","20,000","24,100",2023,3
(활)전복,완도,40/50미,kg,80.6,1.0,"8,000","6,500","7,400",2023,3
(활)전복,완도,22미,kg,"2,577.5",1.0,"19,000","12,000","15,400",2023,3
(활)전복,여수,4미,kg,3.5,1.0,"85,000","85,000","85,000",2023,3
(활)전복,완도,23/24미,kg,47,1.0,"16,000","14,500","15,100",2023,3
(활)전복,완도,27/28미,kg,157.7,1.0,"15,000","10,000","12,300",2023,3
(활)전복,완도,16/17미,kg,11.7,3.0,"20,000","20,000","20,000",2023,3
(활)전복,태안,8미,kg,4.1,1.0,"35,000","35,000","35,000",2023,3
(활)전복,완도,5/6미,kg,"1,113.1",1.0,"85,000","25,000","36,100",2023,3
(활)전복,완도,12/13미,kg,"3,570.9",1.0,"27,000","13,000","21,900",2023,3
(활)전복,완도,3미,kg,15.3,1.0,"131,000","120,000","124,100",2023,3
(활)전복,태안,5미,kg,2.9,1.0,"47,000","47,000","47,000",2023,3
(활)전복,완도,45/50미,kg,47.9,1.0,"6,000","3,000","3,700",2023,3
(활)전복,완도,40미,kg,11.4,3.0,"11,000","11,000","11,000",2023,3
(활)전복,완도,12/13미,kg,11.5,3.0,"23,500","23,500","23,500",2023,3
(활)전복,완도,2/3미,kg,10.9,1.0,"136,000","120,000","129,300",2023,3
(활)전복,완도,33/34미,kg,176,1.0,"12,000","8,500","9,900",2023,3
(활)전복,완도,소,kg,93.5,1.0,"4,000","4,000","4,000",2023,3
(활)전복,완도,15/16미,kg,"2,666.3",1.0,"28,500","15,000","19,100",2023,3
(활)전복,완도,6미,kg,449.7,1.0,"76,000","28,000","35,400",2023,3
(활)전복,완도,20미,kg,"3,488.4",1.0,"20,000","14,000","17,400",2023,3
(활)전복,완도,10/11미,kg,"2,480.6",1.0,"28,500","15,000","24,900",2023,3
(활)전복,완도,4미,kg,19,1.0,"120,000","100,000","110,600",2023,4
(활)전복,완도,25/30미,kg,836.4,1.0,"15,000","10,000","13,500",2023,4
(활)전복,완도,14미,kg,"1,714.4",1.0,"22,000","17,000","19,200",2023,4
(활)전복,완도,12/15,kg,8.8,1.0,"18,500","18,500","18,500",2023,4
(활)전복,완도,6/7미,kg,"1,579.3",1.0,"58,000","21,000","30,800",2023,4
(활)전복,완도,17/18미,kg,"5,605.7",1.0,"20,500","13,000","17,200",2023,4
(활)전복,완도,11미,kg,984.4,1.0,"25,000","20,000","22,100",2023,4
(활)전복,완도,14/15미,kg,"2,575.7",1.0,"23,000","13,000","19,100",2023,4
(활)전복,완도,9/10미,kg,"1,849.9",1.0,"28,000","15,000","25,500",2023,4
(활)전복,완도,15/20미,kg,10.4,1.0,"15,500","15,500","15,500",2023,4
(활)전복,완도,40미,kg,925.5,1.0,"13,000","7,000","12,000",2023,4
(활)전복,격포,3미,kg,4.3,1.0,"121,000","121,000","121,000",2023,4
(활)전복,완도,22/23미,kg,11.8,1.0,"16,000","16,000","16,000",2023,4
(활)전복,완도,13/14미,kg,"1,783.2",1.0,"24,000","15,000","19,500",2023,4
(활)전복,완도,30미,kg,"1,190.4",1.0,"15,000","11,000","13,500",2023,4
(활)전복,완도,16/17미,kg,"1,563.9",1.0,"20,000","13,000","17,400",2023,4
(활)전복,완도,8미,kg,713.5,1.0,"31,000","26,000","28,300",2023,4
(활)전복,완도,15미,kg,"1,022.8",1.0,"21,000","18,000","20,400",2023,4
(활)전복,완도,25미,kg,"2,127.6",1.0,"18,000","11,000","15,400",2023,4
(활)전복,완도,9미,kg,201,1.0,"38,000","26,000","27,700",2023,4
(활)전복,완도,8/9미,kg,"1,521.8",1.0,"31,000","18,000","25,900",2023,4
(활)전복,완도,60/80,kg,22.3,1.0,"3,000","3,000","3,000",2023,4
(활)전복,완도,4/5미,kg,253.5,1.0,"105,000","37,000","43,700",2023,4
(활)전복,완도,32/33미,kg,35,1.0,"14,000","12,000","13,300",2023,4
(활)전복,완도,35/40미,kg,288.7,1.0,"12,000","8,000","10,100",2023,4
(활)전복,완도,25/26미,kg,12,1.0,"14,500","14,500","14,500",2023,4
(활)전복,완도,12미,kg,841.6,1.0,"24,000","18,500","20,700",2023,4
(활)전복,완도,50/60미,kg,34.7,1.0,"6,000","6,000","6,000",2023,4
(활)전복,완도,29/30미,kg,47.4,1.0,"11,000","10,000","10,400",2023,4
(활)전복,완도,18/19미,kg,"1,169.4",1.0,"20,000","14,500","17,300",2023,4
(활)전복,완도,5미,kg,43.8,1.0,"100,000","37,000","58,000",2023,4
(활)전복,완도,38/39미,kg,11.7,1.0,"10,000","10,000","10,000",2023,4
(활)전복,완도,5/6미,kg,11,3.0,"39,000","39,000","39,000",2023,4
(활)전복,완도,30/35미,kg,194,1.0,"13,000","8,500","10,400",2023,4
(활)전복,완도,20/21미,kg,46.9,1.0,"18,000","16,500","17,100",2023,4
(활)전복,완도,35미,kg,609.7,1.0,"15,000","8,000","11,800",2023,4
(활)전복,완도,23/24미,kg,46.2,1.0,"16,500","14,000","15,400",2023,4
(활)전복,완도,41/42미,kg,11.7,1.0,"9,000","9,000","9,000",2023,4
(활)전복,완도,19/20미,kg,"2,069.7",1.0,"19,000","14,500","17,100",2023,4
(활)전복,완도,21/22미,kg,117.4,1.0,"17,000","15,000","16,200",2023,4
(활)전복,완도,50미,kg,454.2,1.0,"11,500","3,000","9,800",2023,4
(활)전복,완도,7/8미,kg,"1,950.3",1.0,"31,000","19,000","27,400",2023,4
(활)전복,안흥,중,kg,21.7,1.0,"25,000","11,000","18,000",2023,4
(활)전복,완도,13미,kg,"1,244.3",1.0,"22,000","17,000","19,400",2023,4
(활)전복,격포,7미,kg,3.7,1.0,"46,000","46,000","46,000",2023,4
(활)전복,완도,18미,kg,925.2,1.0,"20,000","17,000","18,600",2023,4
(활)전복,완도,7미,kg,258.7,1.0,"65,000","10,000","31,200",2023,4
(활)전복,완도,3/4미,kg,29.6,1.0,"122,000","43,000","83,700",2023,4
(활)전복,완도,10미,kg,776.3,1.0,"27,000","15,000","25,000",2023,4
(활)전복,완도,17미,kg,"1,516.2",1.0,"20,000","15,500","18,900",2023,4
(활)전복,완도,24/25미,kg,830.6,1.0,"18,000","14,000","15,300",2023,4
(활)전복,완도,45미,kg,198,1.0,"13,000","12,000","12,700",2023,4
(활)전복,완도,40/45미,kg,73,1.0,"10,000","9,000","9,300",2023,4
(활)전복,완도,11/12미,kg,"2,419.8",1.0,"25,000","18,000","21,900",2023,4
(활)전복,완도,60미,kg,8,1.0,"5,000","5,000","5,000",2023,4
(활)전복,완도,40/50미,kg,103.4,1.0,"9,500","6,000","8,300",2023,4
(활)전복,완도,27/28미,kg,33.6,1.0,"15,000","12,000","13,000",2023,4
(활)전복,격포,5미,kg,8.6,1.0,"98,000","80,000","90,300",2023,4
(활)전복,완도,5/6미,kg,"1,417.9",1.0,"90,000","15,000","35,200",2023,4
(활)전복,완도,12/13미,kg,"3,124",1.0,"27,000","13,000","19,700",2023,4
(활)전복,완도,3미,kg,2,1.0,"112,000","112,000","112,000",2023,4
(활)전복,완도,45/50미,kg,60.2,1.0,"10,000","9,500","9,700",2023,4
(활)전복,완도,31/32미,kg,33.8,1.0,"14,000","11,000","12,300",2023,4
(활)전복,완도,2/3미,kg,17.2,1.0,"145,000","45,000","125,900",2023,4
(활)전복,격포,6미,kg,5.9,1.0,"50,000","46,000","48,000",2023,4
(활)전복,완도,소,kg,33.7,1.0,"8,000","7,000","7,700",2023,4
(활)전복,완도,15/16미,kg,"2,516.5",1.0,"28,000","13,000","17,900",2023,4
(활)전복,완도,6미,kg,125.6,1.0,"65,000","29,000","37,100",2023,4
(활)전복,완도,20미,kg,"3,312.7",1.0,"20,000","12,000","17,500",2023,4
(활)전복,격포,4/5미,kg,3.5,1.0,"105,000","105,000","105,000",2023,4
(활)전복,완도,42/43미,kg,11.9,1.0,"10,000","10,000","10,000",2023,4
(활)전복,완도,22미,kg,236.9,1.0,"17,500","15,000","16,400",2023,4
(활)전복,완도,10/11미,kg,"1,896.1",1.0,"26,500","15,000","22,500",2023,4
(활)전복,완도,4미,kg,61.6,1.0,"135,000","60,000","101,800",2023,5
(활)전복,완도,30/40미,kg,18.2,1.0,"13,000","13,000","13,000",2023,5
(활)전복,완도,15미,kg,466.7,1.0,"21,500","13,500","17,800",2023,5
(활)전복,완도,9/10미,kg,23.2,7.0,"25,500","25,000","25,300",2023,5
(활)전복,완도,19미,kg,109,1.0,"18,000","18,000","18,000",2023,5
(활)전복,완도,25/30미,kg,463.8,1.0,"15,000","10,000","12,000",2023,5
(활)전복,완도,14미,kg,"1,358.2",1.0,"21,000","13,500","17,900",2023,5
(활)전복,완도,6/7미,kg,"1,869.8",1.0,"55,000","20,500","28,900",2023,5
