파일어종,전처리,산지,date,기온 평균,수온 평균,풍속 평균
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,제주도,2024-09-01,27.3,28.2,3.1
갈치,냉,제주도,2024-09-01,27.3,28.2,3.1
갈치,냉,제주도,2024-09-01,27.3,28.2,3.1
갈치,냉,제주도,2024-09-01,27.3,28.2,3.1
갈치,냉,제주도,2024-09-01,27.3,28.2,3.1
갈치,냉,제주도,2024-09-01,27.3,28.2,3.1
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,군산,2024-10-01,18.2,22.0,3.9
갈치,선,안흥,2024-10-01,18.5,22.2,3.0
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,제주도,2024-10-01,21.2,24.5,3.5
갈치,냉,제주도,2024-10-01,21.2,24.5,3.5
갈치,냉,제주도,2024-10-01,21.2,24.5,3.5
갈치,냉,제주도,2024-10-01,21.2,24.5,3.5
갈치,냉,제주도,2024-10-01,21.2,24.5,3.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,군산,2024-11-01,11.9,16.2,4.5
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
갈치,선,안흥,2024-11-01,12.7,18.4,4.0
