파일어종,전처리,산지,date,기온 평균,수온 평균,풍속 평균,평균가,year,month,day
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,70000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,83400,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,70000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,95000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,17000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,147900,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,41400,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,122500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,37500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,160000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,37000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,85000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,26500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,75000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,85000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,153300,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,132400,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,95000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,173300,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,85000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,110000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,140000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,143700,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,120000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,66500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,60000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,140000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,196300,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,250000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,80000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,111000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,146800,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,160000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,180000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,41600,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,120000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,28900,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,270000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,190000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,110000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,76700,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,238000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,105000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,90000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,47300,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,65000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,126000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,80000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,50000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,50000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,90000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,50000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,155000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,45000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,228800,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,60000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,55000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,130000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,160000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,70000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,70000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,100000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,124000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,90000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,60000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,150000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,134700,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,148500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,160000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,75600,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,15200,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,166400,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,40000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,17500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,152500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,55000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,87500,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,50000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,90000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,70000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,52000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,65000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,50000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,55000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,165000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,90000,2022,12,1
갈치,선,제주도,2022-12-01,7.5,17.3,4.8,135000,2022,12,1
갈치,냉,제주도,2022-12-01,7.5,17.3,4.8,97000,2022,12,1
갈치,냉,제주도,2022-12-01,7.5,17.3,4.8,10000,2022,12,1
갈치,냉,제주도,2022-12-01,7.5,17.3,4.8,160300,2022,12,1
갈치,냉,제주도,2022-12-01,7.5,17.3,4.8,320000,2022,12,1
갈치,냉,제주도,2022-12-01,7.5,17.3,4.8,320000,2022,12,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,270000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,152500,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,110000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,134400,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,100000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,88500,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,110000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,316300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,216700,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,100000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,170000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,156800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,85000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,22000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,95000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,120000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,125000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,80000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,80000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,12300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,154700,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,70000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,200000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,160000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,320000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,90000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,100000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,130000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,36700,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,88200,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,70000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,141500,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,141800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,160000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,172500,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,293300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,40000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,120000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,150000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,130000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,30000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,35800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,114900,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,70000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,120000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,240000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,45000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,80000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,110000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,49300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,110000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,224700,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,155000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,230000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,100000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,100000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,185000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,190000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,70000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,170000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,80000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,164000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,49300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,120000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,145000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,80000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,127500,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,67800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,31800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,22000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,108300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,129600,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,84200,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,75000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,130000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,24300,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,95000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,158200,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,140000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,75000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,146900,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,90000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,55000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,235000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,90000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,160000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,70000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,143800,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,90000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,160000,2023,1,1
갈치,선,제주도,2023-01-01,7.3,15.5,4.3,55000,2023,1,1
갈치,냉,제주도,2023-01-01,7.3,15.5,4.3,320000,2023,1,1
갈치,냉,제주도,2023-01-01,7.3,15.5,4.3,97000,2023,1,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,160000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,90000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,45000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,86500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,175000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,190000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,140800,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,50000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,97500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,39300,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,37200,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,120000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,135000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,60000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,30000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,125300,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,85500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,80000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,110000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,141700,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,107500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,210000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,70000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,83000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,60000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,160000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,43600,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,155000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,93000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,132900,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,138600,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,153300,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,131000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,155000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,177500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,80000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,70000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,125000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,121500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,50000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,180000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,140000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,120000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,134700,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,144500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,50000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,55000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,147200,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,65000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,60000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,166500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,22700,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,85000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,66000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,120000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,140000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,90000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,160000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,148300,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,35000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,90000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,50000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,76500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,126400,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,90000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,120000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,138000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,90000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,130400,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,25000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,120000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,92500,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,50000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,65000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,160000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,141200,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,140000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,60000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,81000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,100000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,170000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,210000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,143700,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,95000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,75000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,70000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,135000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,75000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,130000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,62000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,60000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,175000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,20000,2023,2,1
갈치,선,제주도,2023-02-01,8.0,14.6,3.0,130000,2023,2,1
갈치,냉,제주도,2023-02-01,8.0,14.6,3.0,19500,2023,2,1
갈치,냉,제주도,2023-02-01,8.0,14.6,3.0,170900,2023,2,1
갈치,냉,제주도,2023-02-01,8.0,14.6,3.0,270000,2023,2,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,137000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,140000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,110000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,137000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,200000,2023,3,1
갈치,냉,제주도,2023-03-01,12.0,15.2,2.6,20000,2023,3,1
갈치,냉,제주도,2023-03-01,12.0,15.2,2.6,99000,2023,3,1
갈치,냉,제주도,2023-03-01,12.0,15.2,2.6,64300,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,22000,2023,3,1
갈치,냉,제주도,2023-03-01,12.0,15.2,2.6,23000,2023,3,1
갈치,냉,제주도,2023-03-01,12.0,15.2,2.6,20000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,102800,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,91400,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,120000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,110000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,170000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,152000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,90000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,170000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,168000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,151200,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,60000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,230000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,230000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,150000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,85000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,180000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,135900,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,125000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,30000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,120000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,210000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,60000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,112500,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,31400,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,190000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,50000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,163200,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,93400,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,19000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,143300,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,20000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,260000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,105100,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,140000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,60000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,155000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,85000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,80000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,250000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,90000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,147500,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,190000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,150800,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,240000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,55000,2023,3,1
갈치,선,제주도,2023-03-01,12.0,15.2,2.6,155400,2023,3,1
